start_station_name,start_station_id,start_lat,start_lng,end_station_name,end_station_id,end_lat,end_lng,trip_count
Clinton St & 7 St,HB303,40.74542,-74.03332,City Hall - Washington St & 1 St,HB105,40.73736,-74.03097,141
Oakland Ave,JC022,40.7376037,-74.0524783,Madison St & 1 St,HB402,40.73879,-74.0393,140
Mama Johnson Field - 4 St & Jackson St,HB404,40.74313993965626,-74.04004096984863,City Hall - Washington St & 1 St,HB105,40.73736,-74.03097,140
12 St & Sinatra Dr N,HB201,40.75060414236896,-74.02402013540268,4 St & River St,HB611,40.7408139,-74.0274062,140
Newport Pkwy,JC008,40.7287448,-74.0321082,Columbus Drive,JC014,40.71835519823214,-74.03891444206238,140
Journal Square,JC103,40.73367,-74.0625,Pershing Field,JC024,40.742677141,-74.051788633,140
11 St & Washington St,HB502,40.74998490907138,-74.02715027332306,Stevens - River Ter & 6 St,HB602,40.74313282710551,-74.02698867022991,140
Brunswick & 6th,JC081,40.72601172964625,-74.05038893222809,Newark Ave,JC032,40.72152515,-74.046304543,139
Grand St & 14 St,HB506,40.75409,-74.0316,9 St HBLR - Jackson St & 8 St,HB305,40.74790720968899,-74.03841152787209,139
Grand St,JC102,40.71517767732029,-74.03768330812454,Columbus Drive,JC014,40.71835519823214,-74.03891444206238,139
14 St Ferry - 14 St & Shipyard Ln,HB202,40.75296063046496,-74.02435272932053,4 St & River St,HB611,40.7408139,-74.0274062,138
4 St & Grand St,HB301,40.7422579775645,-74.03511106967926,City Hall - Washington St & 1 St,HB105,40.73736,-74.03097,138
8 St & Washington St,HB603,40.74598388291562,-74.02819901704788,Hoboken Terminal - Hudson St & Hudson Pl,HB101,40.73593758446329,-74.03030455112457,137
City Hall - Washington St & 1 St,HB105,40.73736,-74.03097,4 St & Grand St,HB301,40.7422579775645,-74.03511106967926,137
Hoboken Terminal - Hudson St & Hudson Pl,HB101,40.73593758446329,-74.03030455112457,9 St HBLR - Jackson St & 8 St,HB305,40.74790720968899,-74.03841152787209,137
14 St Ferry - 14 St & Shipyard Ln,HB202,40.75296063046496,-74.02435272932053,14 St Ferry - 14 St & Shipyard Ln,HB202,40.75296063046496,-74.02435272932053,136
Hoboken Terminal - Hudson St & Hudson Pl,HB101,40.73593758446329,-74.03030455112457,Clinton St & Newark St,HB409,40.73743,-74.03571,136
City Hall,JC003,40.7177325,-74.043845,Van Vorst Park,JC035,40.71848892,-74.047726625,136
Marshall St & 2 St,HB408,40.740802,-74.042521,Hoboken Terminal - Hudson St & Hudson Pl,HB101,40.73593758446329,-74.03030455112457,135
Church Sq Park - 5 St & Park Ave,HB601,40.74265933273143,-74.03223305940628,City Hall - Washington St & 1 St,HB105,40.73736,-74.03097,135
Washington St,JC098,40.7242941,-74.0354826,Newport Pkwy,JC008,40.7287448,-74.0321082,134
River St & 1 St,HB609,40.73721535335381,-74.02886540972803,6 St & Grand St,HB302,40.7443978330956,-74.03450086712837,134
Riverview Park,JC057,40.7443187,-74.0439909,Hoboken Terminal - River St & Hudson Pl,HB102,40.7360676564825,-74.02912706136703,134
Exchange Pl,JC116,40.71636596185077,-74.034343957901,Washington St,JC098,40.7242941,-74.0354826,134
South Waterfront Walkway - Sinatra Dr & 1 St,HB103,40.73698221818716,-74.02778059244156,Stevens - River Ter & 6 St,HB602,40.74313282710551,-74.02698867022991,133
City Hall - Washington St & 1 St,HB105,40.73736,-74.03097,Clinton St & 7 St,HB303,40.74542,-74.03332,133
Stevens - River Ter & 6 St,HB602,40.74313282710551,-74.02698867022991,11 St & Washington St,HB502,40.74998490907138,-74.02715027332306,133
Bloomfield St & 15 St,HB203,40.75453,-74.02658,4 St & River St,HB611,40.7408139,-74.0274062,133
City Hall - Washington St & 1 St,HB105,40.73736,-74.03097,Adams St & 2 St,HB407,40.73981372311843,-74.03690412640572,133
Oakland Ave,JC022,40.7376037,-74.0524783,Hoboken Terminal - River St & Hudson Pl,HB102,40.7360676564825,-74.02912706136703,133
Marshall St & 2 St,HB408,40.740802,-74.042521,7 St & Monroe St,HB304,40.74641264837719,-74.03797701001167,133
City Hall - Washington St & 1 St,HB105,40.73736,-74.03097,9 St HBLR - Jackson St & 8 St,HB305,40.74790720968899,-74.03841152787209,132
Willow Ave & 12 St,HB505,40.7518674823282,-74.03037697076797,Church Sq Park - 5 St & Park Ave,HB601,40.74265933273143,-74.03223305940628,132
9 St HBLR - Jackson St & 8 St,HB305,40.74790720968899,-74.03841152787209,City Hall - Washington St & 1 St,HB105,40.73736,-74.03097,132
Newport Pkwy,JC008,40.7287448,-74.0321082,Washington St,JC098,40.7242941,-74.0354826,132
Columbus Park - Clinton St & 9 St,HB501,40.74816121065146,-74.0324530005455,Stevens - River Ter & 6 St,HB602,40.74313282710551,-74.02698867022991,132
Columbus Park - Clinton St & 9 St,HB501,40.74816121065146,-74.0324530005455,8 St & Washington St,HB603,40.74598388291562,-74.02819901704788,131
Marshall St & 2 St,HB408,40.740802,-74.042521,Mama Johnson Field - 4 St & Jackson St,HB404,40.74313993965626,-74.04004096984863,131
Columbus Drive,JC014,40.71835519823214,-74.03891444206238,Brunswick St,JC023,40.7241765,-74.0506564,131
River St & 1 St,HB609,40.73721535335381,-74.02886540972803,Marshall St & 2 St,HB408,40.740802,-74.042521,130
Madison St & 1 St,HB402,40.73879,-74.0393,Newport PATH,JC066,40.7272235,-74.0337589,130
7 St & Monroe St,HB304,40.74641264837719,-74.03797701001167,Marshall St & 2 St,HB408,40.740802,-74.042521,130
Church Sq Park - 5 St & Park Ave,HB601,40.74265933273143,-74.03223305940628,South Waterfront Walkway - Sinatra Dr & 1 St,HB103,40.73698221818716,-74.02778059244156,130
Washington St,JC098,40.7242941,-74.0354826,Exchange Pl,JC116,40.71636596185077,-74.034343957901,130
4 St & Grand St,HB301,40.7422579775645,-74.03511106967926,River St & 1 St,HB609,40.73721535335381,-74.02886540972803,130
River St & 1 St,HB609,40.73721535335381,-74.02886540972803,Stevens - River Ter & 6 St,HB602,40.74313282710551,-74.02698867022991,129
14 St Ferry - 14 St & Shipyard Ln,HB202,40.75296063046496,-74.02435272932053,Grand St & 14 St,HB506,40.75409,-74.0316,129
River St & 1 St,HB609,40.73721535335381,-74.02886540972803,14 St Ferry - 14 St & Shipyard Ln,HB202,40.75296063046496,-74.02435272932053,129
River St & 1 St,HB609,40.73721535335381,-74.02886540972803,Adams St & 2 St,HB407,40.73981372311843,-74.03690412640572,129
8 St & Washington St,HB603,40.74598388291562,-74.02819901704788,Columbus Park - Clinton St & 9 St,HB501,40.74816121065146,-74.0324530005455,128
Grove St PATH,JC115,40.71941,-74.04309,Grand St,JC102,40.71517767732029,-74.03768330812454,128
Church Sq Park - 5 St & Park Ave,HB601,40.74265933273143,-74.03223305940628,11 St & Washington St,HB502,40.74998490907138,-74.02715027332306,128
City Hall - Washington St & 1 St,HB105,40.73736,-74.03097,Mama Johnson Field - 4 St & Jackson St,HB404,40.74313993965626,-74.04004096984863,127
14 St Ferry - 14 St & Shipyard Ln,HB202,40.75296063046496,-74.02435272932053,Adams St & 12 St,HB610,40.751889392240685,-74.03329162748534,127
Adams St & 2 St,HB407,40.73981372311843,-74.03690412640572,Hoboken Terminal - Hudson St & Hudson Pl,HB101,40.73593758446329,-74.03030455112457,127
9 St HBLR - Jackson St & 8 St,HB305,40.74790720968899,-74.03841152787209,Hoboken Terminal - Hudson St & Hudson Pl,HB101,40.73593758446329,-74.03030455112457,127
Newport Pkwy,JC008,40.7287448,-74.0321082,Hoboken Terminal - River St & Hudson Pl,HB102,40.7360676564825,-74.02912706136703,125
Church Sq Park - 5 St & Park Ave,HB601,40.74265933273143,-74.03223305940628,Willow Ave & 12 St,HB505,40.7518674823282,-74.03037697076797,125
Columbus Drive,JC014,40.71835519823214,-74.03891444206238,Columbus Drive,JC014,40.71835519823214,-74.03891444206238,125
Morris Canal,JC072,40.7124188237569,-74.03852552175522,Grove St PATH,JC115,40.71941,-74.04309,125
Willow Ave & 12 St,HB505,40.7518674823282,-74.03037697076797,Hoboken Terminal - River St & Hudson Pl,HB102,40.7360676564825,-74.02912706136703,125
4 St & River St,HB611,40.7408139,-74.0274062,4 St & River St,HB611,40.7408139,-74.0274062,123
Brunswick & 6th,JC081,40.72601172964625,-74.05038893222809,Jersey & 3rd,JC074,40.72333158646436,-74.04595255851744,123
Jersey & 6th St,JC027,40.72528910781132,-74.04557168483734,Manila & 1st,JC082,40.72165072487999,-74.04288411140442,123
Columbus Park - Clinton St & 9 St,HB501,40.74816121065146,-74.0324530005455,Church Sq Park - 5 St & Park Ave,HB601,40.74265933273143,-74.03223305940628,122
Hilltop,JC019,40.7311689,-74.0575736,Christ Hospital,JC034,40.734785818,-74.050443636,122
Hamilton Park,JC009,40.727595966,-74.044247311,Jersey & 3rd,JC074,40.72333158646436,-74.04595255851744,121
Stevens - River Ter & 6 St,HB602,40.74313282710551,-74.02698867022991,Stevens - River Ter & 6 St,HB602,40.74313282710551,-74.02698867022991,121
Van Vorst Park,JC035,40.71848892,-74.047726625,Columbus Drive,JC014,40.71835519823214,-74.03891444206238,121
Hoboken Terminal - River St & Hudson Pl,HB102,40.7360676564825,-74.02912706136703,Hoboken Ave at Monmouth St,JC105,40.73520838045357,-74.04696375131607,121
Brunswick St,JC023,40.7241765,-74.0506564,Newark Ave,JC032,40.72152515,-74.046304543,121
Mama Johnson Field - 4 St & Jackson St,HB404,40.74313993965626,-74.04004096984863,Hoboken Terminal - Hudson St & Hudson Pl,HB101,40.73593758446329,-74.03030455112457,120
Church Sq Park - 5 St & Park Ave,HB601,40.74265933273143,-74.03223305940628,Columbus Park - Clinton St & 9 St,HB501,40.74816121065146,-74.0324530005455,119
6 St & Grand St,HB302,40.7443978330956,-74.03450086712837,City Hall - Washington St & 1 St,HB105,40.73736,-74.03097,119
Hoboken Ave at Monmouth St,JC105,40.73520838045357,-74.04696375131607,City Hall - Washington St & 1 St,HB105,40.73736,-74.03097,119
9 St HBLR - Jackson St & 8 St,HB305,40.74790720968899,-74.03841152787209,12 St & Sinatra Dr N,HB201,40.75060414236896,-74.02402013540268,118
Columbus Park - Clinton St & 9 St,HB501,40.74816121065146,-74.0324530005455,Willow Ave & 12 St,HB505,40.7518674823282,-74.03037697076797,118
Grand St,JC102,40.71517767732029,-74.03768330812454,Grove St PATH,JC115,40.71941,-74.04309,118
Warren St,JC006,40.7211236,-74.03805095,Warren St,JC006,40.7211236,-74.03805095,118
11 St & Washington St,HB502,40.74998490907138,-74.02715027332306,14 St Ferry - 14 St & Shipyard Ln,HB202,40.75296063046496,-74.02435272932053,118
11 St & Washington St,HB502,40.74998490907138,-74.02715027332306,8 St & Washington St,HB603,40.74598388291562,-74.02819901704788,118
4 St & Grand St,HB301,40.7422579775645,-74.03511106967926,South Waterfront Walkway - Sinatra Dr & 1 St,HB103,40.73698221818716,-74.02778059244156,117
12 St & Sinatra Dr N,HB201,40.75060414236896,-74.02402013540268,8 St & Washington St,HB603,40.74598388291562,-74.02819901704788,117
Grove St PATH,JC115,40.71941,-74.04309,Jersey & 3rd,JC074,40.72333158646436,-74.04595255851744,117
Columbus Park - Clinton St & 9 St,HB501,40.74816121065146,-74.0324530005455,9 St HBLR - Jackson St & 8 St,HB305,40.74790720968899,-74.03841152787209,117
River St & 1 St,HB609,40.73721535335381,-74.02886540972803,Church Sq Park - 5 St & Park Ave,HB601,40.74265933273143,-74.03223305940628,117
4 St & River St,HB611,40.7408139,-74.0274062,Bloomfield St & 15 St,HB203,40.75453,-74.02658,116
11 St & Washington St,HB502,40.74998490907138,-74.02715027332306,Hoboken Terminal - Hudson St & Hudson Pl,HB101,40.73593758446329,-74.03030455112457,116
Jersey & 6th St,JC027,40.72528910781132,-74.04557168483734,Newark Ave,JC032,40.72152515,-74.046304543,116
Southwest Park - Jackson St & Observer Hwy,HB401,40.73755127245804,-74.04166370630264,City Hall - Washington St & 1 St,HB105,40.73736,-74.03097,116
Christ Hospital,JC034,40.734785818,-74.050443636,Hilltop,JC019,40.7311689,-74.0575736,116
2 St & Park Ave,HB608,40.73915272763701,-74.0330819785595,Marshall St & 2 St,HB408,40.740802,-74.042521,115
Newport Pkwy,JC008,40.7287448,-74.0321082,Harborside,JC104,40.7192517,-74.034234,115
Grand St & 14 St,HB506,40.75409,-74.0316,14 St Ferry - 14 St & Shipyard Ln,HB202,40.75296063046496,-74.02435272932053,115
12 St & Sinatra Dr N,HB201,40.75060414236896,-74.02402013540268,12 St & Sinatra Dr N,HB201,40.75060414236896,-74.02402013540268,114
Clinton St & Newark St,HB409,40.73743,-74.03571,Columbus Park - Clinton St & 9 St,HB501,40.74816121065146,-74.0324530005455,114
Clinton St & 7 St,HB303,40.74542,-74.03332,Hoboken Terminal - Hudson St & Hudson Pl,HB101,40.73593758446329,-74.03030455112457,114
7 St & Monroe St,HB304,40.74641264837719,-74.03797701001167,City Hall - Washington St & 1 St,HB105,40.73736,-74.03097,114
11 St & Washington St,HB502,40.74998490907138,-74.02715027332306,South Waterfront Walkway - Sinatra Dr & 1 St,HB103,40.73698221818716,-74.02778059244156,114
Columbus Park - Clinton St & 9 St,HB501,40.74816121065146,-74.0324530005455,2 St & Park Ave,HB608,40.73915272763701,-74.0330819785595,114
Columbus Drive,JC014,40.71835519823214,-74.03891444206238,Marin Light Rail,JC013,40.71458403535893,-74.04281705617905,113
City Hall - Washington St & 1 St,HB105,40.73736,-74.03097,6 St & Grand St,HB302,40.7443978330956,-74.03450086712837,113
Adams St & 2 St,HB407,40.73981372311843,-74.03690412640572,River St & 1 St,HB609,40.73721535335381,-74.02886540972803,113
Columbus Drive,JC014,40.71835519823214,-74.03891444206238,Jersey & 3rd,JC074,40.72333158646436,-74.04595255851744,113
Church Sq Park - 5 St & Park Ave,HB601,40.74265933273143,-74.03223305940628,9 St HBLR - Jackson St & 8 St,HB305,40.74790720968899,-74.03841152787209,113
Newport PATH,JC066,40.7272235,-74.0337589,City Hall - Washington St & 1 St,HB105,40.73736,-74.03097,112
Harborside,JC104,40.7192517,-74.034234,Newport Pkwy,JC008,40.7287448,-74.0321082,112
Brunswick St,JC023,40.7241765,-74.0506564,Columbus Drive,JC014,40.71835519823214,-74.03891444206238,111
River St & 1 St,HB609,40.73721535335381,-74.02886540972803,12 St & Sinatra Dr N,HB201,40.75060414236896,-74.02402013540268,111
Exchange Pl,JC116,40.71636596185077,-74.034343957901,Newport Pkwy,JC008,40.7287448,-74.0321082,110
Exchange Pl,JC116,40.71636596185077,-74.034343957901,Newport PATH,JC066,40.7272235,-74.0337589,110
River St & 1 St,HB609,40.73721535335381,-74.02886540972803,Madison St & 1 St,HB402,40.73879,-74.0393,110
Manila & 1st,JC082,40.72165072487999,-74.04288411140442,Jersey & 6th St,JC027,40.72528910781132,-74.04557168483734,110
Newport PATH,JC066,40.7272235,-74.0337589,Southwest Park - Jackson St & Observer Hwy,HB401,40.73755127245804,-74.04166370630264,110
Newport Pkwy,JC008,40.7287448,-74.0321082,South Waterfront Walkway - Sinatra Dr & 1 St,HB103,40.73698221818716,-74.02778059244156,109
Jersey & 3rd,JC074,40.72333158646436,-74.04595255851744,Columbus Drive,JC014,40.71835519823214,-74.03891444206238,109
Clinton St & 7 St,HB303,40.74542,-74.03332,Church Sq Park - 5 St & Park Ave,HB601,40.74265933273143,-74.03223305940628,108
Essex Light Rail,JC038,40.7127742,-74.0364857,Morris Canal,JC072,40.7124188237569,-74.03852552175522,108
12 St & Sinatra Dr N,HB201,40.75060414236896,-74.02402013540268,River St & 1 St,HB609,40.73721535335381,-74.02886540972803,108
Pershing Field,JC024,40.742677141,-74.051788633,Hoboken Terminal - Hudson St & Hudson Pl,HB101,40.73593758446329,-74.03030455112457,108
Adams St & 12 St,HB610,40.751889392240685,-74.03329162748534,14 St Ferry - 14 St & Shipyard Ln,HB202,40.75296063046496,-74.02435272932053,108
Columbus Drive,JC014,40.71835519823214,-74.03891444206238,Morris Canal,JC072,40.7124188237569,-74.03852552175522,107
Hoboken Terminal - River St & Hudson Pl,HB102,40.7360676564825,-74.02912706136703,Grand St & 14 St,HB506,40.75409,-74.0316,107
Clinton St & Newark St,HB409,40.73743,-74.03571,Hoboken Terminal - Hudson St & Hudson Pl,HB101,40.73593758446329,-74.03030455112457,107
Willow Ave & 12 St,HB505,40.7518674823282,-74.03037697076797,8 St & Washington St,HB603,40.74598388291562,-74.02819901704788,107
Exchange Pl,JC116,40.71636596185077,-74.034343957901,Grove St PATH,JC115,40.71941,-74.04309,106
8 St & Washington St,HB603,40.74598388291562,-74.02819901704788,11 St & Washington St,HB502,40.74998490907138,-74.02715027332306,106
Columbus Park - Clinton St & 9 St,HB501,40.74816121065146,-74.0324530005455,Bloomfield St & 15 St,HB203,40.75453,-74.02658,106
Manila & 1st,JC082,40.72165072487999,-74.04288411140442,Grove St PATH,JC115,40.71941,-74.04309,106
Harborside,JC104,40.7192517,-74.034234,Exchange Pl,JC116,40.71636596185077,-74.034343957901,106
Hoboken Terminal - River St & Hudson Pl,HB102,40.7360676564825,-74.02912706136703,Newport Pkwy,JC008,40.7287448,-74.0321082,106
Hoboken Terminal - River St & Hudson Pl,HB102,40.7360676564825,-74.02912706136703,Adams St & 12 St,HB610,40.751889392240685,-74.03329162748534,105
City Hall,JC003,40.7177325,-74.043845,Lafayette Park,JC078,40.71346382669195,-74.06285852193832,105
Hamilton Park,JC009,40.727595966,-74.044247311,Exchange Pl,JC116,40.71636596185077,-74.034343957901,105
Brunswick St,JC023,40.7241765,-74.0506564,Manila & 1st,JC082,40.72165072487999,-74.04288411140442,105
Newport Pkwy,JC008,40.7287448,-74.0321082,Exchange Pl,JC116,40.71636596185077,-74.034343957901,105
Jersey & 3rd,JC074,40.72333158646436,-74.04595255851744,Grove St PATH,JC115,40.71941,-74.04309,104
Hamilton Park,JC009,40.727595966,-74.044247311,City Hall,JC003,40.7177325,-74.043845,104
Marin Light Rail,JC013,40.71458403535893,-74.04281705617905,Columbus Drive,JC014,40.71835519823214,-74.03891444206238,104
Marin Light Rail,JC013,40.71458403535893,-74.04281705617905,City Hall,JC003,40.7177325,-74.043845,104
11 St & Washington St,HB502,40.74998490907138,-74.02715027332306,4 St & River St,HB611,40.7408139,-74.0274062,104
Marin Light Rail,JC013,40.71458403535893,-74.04281705617905,Newark Ave,JC032,40.72152515,-74.046304543,104
Willow Ave & 12 St,HB505,40.7518674823282,-74.03037697076797,City Hall - Washington St & 1 St,HB105,40.73736,-74.03097,103
Newark Ave,JC032,40.72152515,-74.046304543,Brunswick & 6th,JC081,40.72601172964625,-74.05038893222809,103
Van Vorst Park,JC035,40.71848892,-74.047726625,City Hall,JC003,40.7177325,-74.043845,103
Grand St & 14 St,HB506,40.75409,-74.0316,Church Sq Park - 5 St & Park Ave,HB601,40.74265933273143,-74.03223305940628,103
Willow Ave & 12 St,HB505,40.7518674823282,-74.03037697076797,9 St HBLR - Jackson St & 8 St,HB305,40.74790720968899,-74.03841152787209,103
Grove St PATH,JC115,40.71941,-74.04309,Essex Light Rail,JC038,40.7127742,-74.0364857,102
Newport PATH,JC066,40.7272235,-74.0337589,Hoboken Terminal - River St & Hudson Pl,HB102,40.7360676564825,-74.02912706136703,102
Newport PATH,JC066,40.7272235,-74.0337589,Madison St & 1 St,HB402,40.73879,-74.0393,102
City Hall,JC003,40.7177325,-74.043845,City Hall,JC003,40.7177325,-74.043845,102
Exchange Pl,JC116,40.71636596185077,-74.034343957901,Warren St,JC006,40.7211236,-74.03805095,102
Columbus Park - Clinton St & 9 St,HB501,40.74816121065146,-74.0324530005455,Adams St & 2 St,HB407,40.73981372311843,-74.03690412640572,102
